age,educ,black,hisp,marr,nodegree,re74,re75,re78,treat,source
27,12,0,0,1,0,22696.2,25243.6,25564.7,0,CPS
31,12,0,1,1,0,21875.2,24985.7,25564.7,0,CPS
25,12,0,1,1,0,16781.1,16451.3,17995.8,0,CPS
27,17,0,0,0,0,17186.7,20051.6,25564.7,0,CPS
20,12,0,0,1,0,13891.2,13946.6,13301,0,CPS
42,8,0,0,1,1,25862.3,25243.6,0,0,CPS
19,10,1,0,1,1,311.523,2030.23,8881.14,0,CPS
43,13,0,0,1,0,23305.5,24296.5,25564.7,0,CPS
33,14,0,0,1,0,10652.5,5707.55,14620.6,0,CPS
34,17,0,0,1,0,17678.5,18465.4,21036.9,0,CPS
28,13,0,0,1,0,17090.7,20200.2,7200.96,0,CPS
55,12,0,0,1,0,25862.3,25243.6,0,0,CPS
24,16,0,0,1,0,2221.81,0,2992.4,0,CPS
28,14,0,0,1,0,12076.9,8400.19,25564.7,0,CPS
26,9,0,0,1,1,11959.4,17067.2,21286.7,0,CPS
39,18,0,0,1,0,20403.8,19100.9,18688.8,0,CPS
18,10,0,0,1,1,6375.45,15892.7,12961.1,0,CPS
33,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
45,12,1,0,1,0,0,0,0,0,CPS
28,13,0,0,1,0,14132.2,13835.6,15572.3,0,CPS
31,13,0,0,0,0,23965.8,25243.6,25564.7,0,CPS
26,13,0,0,1,0,215.519,687.484,5019.84,0,CPS
30,16,0,0,1,0,5730.85,2107.21,9433.81,0,CPS
25,16,0,0,0,0,0,0,19961.1,0,CPS
40,16,0,1,0,0,20390.1,19634.5,24385.4,0,CPS
41,12,0,1,1,0,25862.3,25243.6,25564.7,0,CPS
30,7,0,0,1,1,25711.5,18295.3,25564.7,0,CPS
28,16,0,0,1,0,4880.53,18844.9,23033.3,0,CPS
17,9,0,1,0,1,1214.74,2694.44,17886.4,0,CPS
16,9,0,1,0,1,0,4031.81,7314.75,0,CPS
27,9,0,0,1,1,22504.1,25243.6,25564.7,0,CPS
27,12,0,0,1,0,25862.3,25243.6,28.0768,0,CPS
35,12,0,0,1,0,25862.3,24706.4,25564.7,0,CPS
24,9,0,0,1,1,18534.7,18012.4,20660.1,0,CPS
17,11,0,0,0,1,1344.06,1448.37,7588.13,0,CPS
26,18,1,0,0,0,6367.62,17489.7,6360.13,0,CPS
24,16,0,0,0,0,0,8024.23,12480.9,0,CPS
21,13,0,0,0,0,513.328,578.274,0,0,CPS
24,12,0,0,1,0,14392.8,21011.2,25564.7,0,CPS
19,12,0,0,0,0,2098.38,7734.19,0,0,CPS
44,10,0,0,1,1,25862.3,19677.4,25564.7,0,CPS
40,12,0,0,1,0,25807.5,25243.6,25564.7,0,CPS
35,13,0,0,1,0,18763.9,18318.6,15946.2,0,CPS
31,17,0,0,1,0,4173.24,11553,23504.7,0,CPS
31,16,0,0,1,0,23258.5,25243.6,25564.7,0,CPS
18,12,0,0,0,0,2433.41,3786.53,0,0,CPS
30,10,0,0,1,1,858.159,0,0,0,CPS
34,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
21,10,1,0,1,1,8793.19,14430,8850.1,0,CPS
28,16,0,0,1,0,18810.9,19747.3,25564.7,0,CPS
25,13,0,0,1,0,1032.53,9277.45,9253.52,0,CPS
27,13,0,0,1,0,9917.81,13098,24907.1,0,CPS
48,15,1,0,1,0,19986.5,21970.8,23030.4,0,CPS
17,11,1,0,0,1,1496.88,803.855,10964.7,0,CPS
35,15,1,0,0,0,0,0,0,0,CPS
23,12,0,1,0,0,14657.3,8008.11,13451.8,0,CPS
24,12,0,1,1,0,9429.95,25243.6,25564.7,0,CPS
24,14,1,0,1,0,8991.08,2468.85,852.648,0,CPS
48,12,1,0,1,0,15654.5,25171.9,25202.6,0,CPS
26,12,0,0,1,0,15736.8,20107.1,10843.6,0,CPS
54,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
29,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
47,14,0,0,1,0,22911.7,25152.2,22241.3,0,CPS
25,9,0,1,1,1,13176.1,6378.92,0,0,CPS
31,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,12,1,0,1,0,19594.6,19867.2,25564.7,0,CPS
43,10,0,0,1,1,13848.1,6971.52,19857.7,0,CPS
18,11,0,0,0,1,7460.89,9196.89,22007.8,0,CPS
34,10,0,0,1,1,21875.2,13982.4,23139.7,0,CPS
52,12,0,0,1,0,3957.72,0,13790.1,0,CPS
24,17,0,0,1,0,6171.69,6953.61,0,0,CPS
38,12,0,0,1,0,25086.4,25243.6,25564.7,0,CPS
37,12,1,0,1,0,0,0,0,0,CPS
49,13,0,0,1,0,25862.3,22692.3,25564.7,0,CPS
30,10,0,0,1,1,23144.8,25243.6,25564.7,0,CPS
55,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
29,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
45,18,0,0,1,0,0,0,0,0,CPS
33,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
37,10,1,0,1,1,14249.8,20488.4,21521.6,0,CPS
46,17,0,0,0,0,22572.7,21960.1,20176.9,0,CPS
28,12,0,0,1,0,19620.1,17443.1,18733.1,0,CPS
24,17,0,0,1,0,101.882,10326.6,13679.3,0,CPS
32,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
33,12,0,0,1,0,0,0,0,0,CPS
27,12,1,0,1,0,17788.2,14974.3,12238.5,0,CPS
28,12,1,0,0,0,13007.6,20604.8,1919.57,0,CPS
20,13,0,0,0,0,7633.3,13697.8,16915.5,0,CPS
32,17,0,0,1,0,9324.15,8419.89,12059.7,0,CPS
51,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
43,12,0,0,1,0,22606,20816.1,0,0,CPS
49,12,0,0,1,0,25862.3,25243.6,11387.4,0,CPS
23,15,0,0,0,0,8132.92,6362.81,23835.7,0,CPS
52,10,0,0,1,1,20725.1,20819.7,0,0,CPS
51,12,1,0,0,0,16218.8,15017.2,14078.3,0,CPS
31,12,0,0,1,0,23082.1,14159.7,0,0,CPS
32,11,0,0,1,1,19161.6,20710.4,4348.95,0,CPS
28,9,0,0,1,1,11293.2,3093.68,7623.59,0,CPS
36,12,0,0,1,0,0,0,0,0,CPS
51,8,0,0,1,1,15973.9,12967.3,0,0,CPS
45,12,0,1,1,0,9318.27,13475.8,21152.2,0,CPS
18,10,0,1,0,1,0,778.79,0,0,CPS
18,10,0,0,0,1,0,2438.42,0,0,CPS
41,6,0,1,1,1,0,0,0,0,CPS
43,8,0,0,1,1,10587.9,12584.2,9463.36,0,CPS
43,8,0,1,1,1,13042.8,12242.2,11724.3,0,CPS
27,13,0,0,1,0,13336.7,11071.3,9110.18,0,CPS
22,12,0,0,0,0,8025.16,10095.6,13306.9,0,CPS
48,12,0,1,1,0,25862.3,19595.1,16241.7,0,CPS
27,14,1,0,1,0,10740.7,207.677,17636.7,0,CPS
28,15,0,0,0,0,12468.8,11905.7,4034.19,0,CPS
19,13,0,0,0,0,1616.4,1290.82,19813.4,0,CPS
20,14,0,0,0,0,2210.05,0,2813.59,0,CPS
21,14,0,0,0,0,0,3480.39,667.932,0,CPS
21,14,0,0,0,0,219.438,1378.55,15507.3,0,CPS
26,16,0,0,0,0,11446,12249.4,4369.64,0,CPS
29,14,0,0,1,0,0,0,12361.2,0,CPS
41,16,0,0,0,0,25680.1,25243.6,25564.7,0,CPS
34,11,1,0,1,1,7464.81,9759.05,13104.5,0,CPS
21,9,1,0,1,1,1140.29,8742.14,8994.92,0,CPS
43,12,1,0,0,0,0,0,0,0,CPS
28,11,0,0,1,1,23783.5,23696.7,25564.7,0,CPS
44,8,0,0,1,1,3889.15,2094.68,1671.31,0,CPS
21,14,0,0,1,0,10919,10935.3,8092.03,0,CPS
32,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
51,12,0,0,1,0,16068,13384.5,25564.7,0,CPS
16,9,0,0,0,1,515.287,2110.79,9306.72,0,CPS
48,12,0,0,1,0,25862.3,24541.7,25162.7,0,CPS
24,13,0,0,0,0,7433.46,5870.47,5324.25,0,CPS
19,11,0,0,0,1,6647.79,0,0,0,CPS
28,14,0,0,1,0,8585.51,10120.7,11857.3,0,CPS
26,12,0,0,1,0,950.244,0,0,0,CPS
38,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
35,12,0,0,1,0,12956.6,8385.87,0,0,CPS
27,12,0,0,1,0,20815.2,20321.9,25564.7,0,CPS
22,16,0,0,0,0,899.304,948.871,0,0,CPS
46,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
28,16,0,0,1,0,17778.4,18309.6,24862.8,0,CPS
20,14,0,0,1,0,0,805.645,1454.08,0,CPS
43,6,0,0,1,1,25409.7,25243.6,23120.5,0,CPS
16,8,0,0,0,1,0,3568.11,10168.2,0,CPS
26,16,0,0,1,0,23691.4,25243.6,25564.7,0,CPS
32,12,0,0,1,0,14473.1,20302.3,12680.4,0,CPS
30,16,0,0,1,0,23468.1,23689.6,24750.4,0,CPS
22,10,0,0,1,1,12363,9503.03,12646.4,0,CPS
31,16,0,0,0,0,4394.63,20429.4,24626.3,0,CPS
28,12,0,0,1,0,22122.1,25243.6,12158.7,0,CPS
27,12,0,0,1,0,15133.4,17733.2,25564.7,0,CPS
49,6,1,0,1,1,2978.09,2082.15,0,0,CPS
47,16,0,0,1,0,14700.4,13327.2,4490.81,0,CPS
45,15,0,0,0,0,10989.5,10747.3,11677,0,CPS
17,10,0,0,0,1,740.603,1018.69,11963.7,0,CPS
29,12,0,0,1,0,14336,13334.3,16566.8,0,CPS
39,12,0,0,0,0,16808.6,12476.8,12457.2,0,CPS
53,9,0,0,1,1,15537,15264.3,17345.6,0,CPS
26,12,0,0,0,0,12084.8,12292.3,9806.19,0,CPS
25,12,0,0,1,0,16211,13747.9,15627,0,CPS
30,12,0,0,1,0,25862.3,3987.05,13544.8,0,CPS
27,14,0,0,1,0,17899.9,21503.6,25564.7,0,CPS
31,12,0,0,1,0,23164.4,25243.6,25564.7,0,CPS
40,12,0,0,1,0,19222.4,19290.7,20565.5,0,CPS
24,16,0,0,0,0,2474.55,8215.79,16192.9,0,CPS
27,14,0,0,0,0,23564.1,23716.4,701.92,0,CPS
25,16,0,0,0,0,1763.34,2655.05,16020,0,CPS
27,8,1,0,1,1,348.75,8561.32,0,0,CPS
28,12,1,0,1,0,10568.3,13151.7,15155.6,0,CPS
29,14,0,0,1,0,14980.5,18848.5,25564.7,0,CPS
23,17,0,0,1,0,5495.74,14621.6,15418.6,0,CPS
48,10,1,0,1,1,21798.8,16442.3,17641.1,0,CPS
47,5,0,0,0,1,24416.4,22230.4,8436.34,0,CPS
28,12,0,0,1,0,15472.3,17611.4,975.299,0,CPS
42,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
34,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
48,12,0,0,1,0,15746.6,14755.8,4557.31,0,CPS
45,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
43,12,0,0,1,0,3056.46,10849.3,6361.61,0,CPS
19,12,0,0,0,0,0,57.2903,3153.47,0,CPS
22,12,0,0,0,0,2938.9,0,4190.83,0,CPS
23,14,0,0,0,0,4786.49,8989.21,7099,0,CPS
29,16,0,0,1,0,9259.5,20114.3,25564.7,0,CPS
43,12,0,0,0,0,0,0,198.015,0,CPS
34,12,1,0,1,0,0,800.274,153.684,0,CPS
24,15,0,0,0,0,0,1965.77,7772.84,0,CPS
52,15,0,0,1,0,13289.7,13839.2,25564.7,0,CPS
53,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,16,0,0,1,0,0,0,0,0,CPS
36,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
35,10,0,0,1,1,18199.6,24267.8,25564.7,0,CPS
17,8,0,0,0,1,5832.74,7222.16,13129.6,0,CPS
47,4,0,0,1,1,16142.4,15466.6,14753.6,0,CPS
26,18,0,0,1,0,18842.3,18852.1,25564.7,0,CPS
43,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
39,14,0,0,0,0,20070.7,22645.8,23787,0,CPS
34,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
52,8,0,0,1,1,25862.3,25243.6,23154.5,0,CPS
33,16,1,0,0,0,8595.3,17029.6,6603.96,0,CPS
55,9,0,0,1,1,12466.8,8999.95,13373.4,0,CPS
20,13,0,0,0,0,4878.57,6275.08,11988.8,0,CPS
40,13,0,0,0,0,5049.03,9245.23,4082.96,0,CPS
33,12,0,0,1,0,16260,13577.8,9586.01,0,CPS
22,12,0,0,0,0,10137.2,1679.32,25564.7,0,CPS
42,14,0,0,1,0,0,7095.05,10790.4,0,CPS
32,9,0,0,0,1,5630.93,3890.37,44.3318,0,CPS
28,12,0,0,1,0,16085.6,14157.9,16351,0,CPS
53,12,0,0,1,0,22284.7,21675.4,3855.39,0,CPS
28,11,0,0,1,1,19334,22704.9,17709.1,0,CPS
23,12,0,0,1,0,10652.5,14014.7,20964.5,0,CPS
52,12,0,0,1,0,0,0,2770.74,0,CPS
30,9,0,0,1,1,10954.3,10779.5,11684.4,0,CPS
36,2,0,0,1,1,5591.75,3933.34,4196.74,0,CPS
46,13,0,0,1,0,5983.6,7807.6,7635.41,0,CPS
34,8,0,0,1,1,16722.3,14071.9,18551.4,0,CPS
48,4,0,0,1,1,9408.4,8310.68,12204.5,0,CPS
17,10,0,0,0,1,0,0,17024.9,0,CPS
22,12,0,0,1,0,15009.9,19036.5,0,0,CPS
24,12,0,0,0,0,5015.72,5345.9,11888.3,0,CPS
52,3,0,0,1,1,10384.1,9130.64,0,0,CPS
54,0,0,0,1,1,0,0,0,0,CPS
46,10,1,0,1,1,17741.2,17137,21438.9,0,CPS
24,17,0,0,1,0,11873.2,10072.3,13185.8,0,CPS
24,12,0,0,1,0,16457.8,12965.5,16222.5,0,CPS
25,13,0,0,1,0,13309.3,15369.9,15696.4,0,CPS
54,10,0,0,1,1,16252.1,8289.19,9999.78,0,CPS
19,12,0,0,0,0,10025.6,6063.82,11038.6,0,CPS
28,16,0,0,1,0,12172.9,14838.2,6734,0,CPS
55,12,0,0,1,0,15748.6,16429.8,17861.3,0,CPS
41,13,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
19,13,0,0,0,0,397.731,3526.94,25564.7,0,CPS
17,12,0,0,0,0,0,0,18823.3,0,CPS
16,9,0,0,0,1,0,0,4065.23,0,CPS
51,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
24,11,0,0,1,1,2705.75,4065.82,9333.32,0,CPS
21,15,0,0,1,0,4116.42,5908.06,20392.6,0,CPS
24,11,1,0,0,1,0,0,0,0,CPS
32,10,0,1,0,1,2490.23,3415.94,13512.3,0,CPS
29,18,0,0,1,0,2231.6,11708.7,25564.7,0,CPS
40,5,0,1,1,1,18040.9,25243.6,25564.7,0,CPS
32,18,0,0,1,0,0,0,0,0,CPS
37,12,0,0,1,0,19722,19786.7,23852,0,CPS
40,15,0,0,1,0,24769.1,23800.6,25564.7,0,CPS
35,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
41,0,1,0,0,1,10971.9,9832.45,7823.08,0,CPS
23,12,1,0,0,0,0,0,7062.06,0,CPS
20,7,0,0,1,1,7098.42,6454.11,10715,0,CPS
47,4,1,0,1,1,15644.8,15549,15770.3,0,CPS
37,12,1,0,0,0,4163.44,0,0,0,CPS
26,15,1,0,1,0,15439,14666.3,17546.5,0,CPS
32,12,1,0,1,0,813.096,0,21297,0,CPS
29,12,1,0,1,0,11416.7,4037.18,8126.02,0,CPS
19,12,1,0,0,0,244.908,803.855,5070.08,0,CPS
30,12,0,0,1,0,24089.2,25243.6,25564.7,0,CPS
28,12,0,0,1,0,19943.4,21770.3,25564.7,0,CPS
24,14,1,0,1,0,14034.2,20628.1,25564.7,0,CPS
20,15,1,0,0,0,0,0,580.747,0,CPS
20,14,0,0,0,0,1861.3,288.242,8312.21,0,CPS
36,14,0,0,1,0,9847.28,4708.55,8802.82,0,CPS
53,8,0,0,1,1,24745.5,23080.8,25564.7,0,CPS
29,16,0,0,1,0,14580.9,13166,25564.7,0,CPS
42,18,0,0,1,0,0,0,0,0,CPS
45,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
16,10,0,0,0,1,1818.2,4658.42,25564.7,0,CPS
44,13,0,1,1,0,25029.6,25243.6,25564.7,0,CPS
47,12,0,0,1,0,17251.3,14200.8,14373.8,0,CPS
20,12,0,0,0,0,907.141,3636.15,13097.1,0,CPS
54,12,0,0,1,0,18646.3,18861.1,20478.3,0,CPS
40,9,0,0,1,1,15891.6,15652.8,0,0,CPS
55,7,0,0,1,1,10335.1,12471.4,8347.68,0,CPS
17,10,0,0,0,1,0,1503.87,7843.77,0,CPS
38,8,0,0,1,1,5362.51,18665.9,8898.87,0,CPS
29,12,0,0,1,0,18932.4,25179.1,7186.18,0,CPS
21,15,0,0,1,0,0,0,16436.8,0,CPS
27,11,0,0,1,1,22139.7,21304.8,25269.1,0,CPS
33,13,0,0,1,0,7133.69,14100.6,6608.39,0,CPS
48,11,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
18,12,0,0,0,0,0,1665,13967.5,0,CPS
42,7,1,0,1,1,18887.3,16782.5,19248.9,0,CPS
19,8,1,0,0,1,5154.83,2413.35,5789.73,0,CPS
16,10,1,0,0,1,325.238,488.758,7831.95,0,CPS
26,18,0,0,1,0,24557.4,25243.6,25564.7,0,CPS
33,12,1,0,1,0,25113.9,7601.71,243.825,0,CPS
16,9,0,0,0,1,0,0,6049.81,0,CPS
29,12,0,0,1,0,21992.8,22513.3,25564.7,0,CPS
50,3,0,0,1,1,3136.79,2203.89,13976.3,0,CPS
38,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
26,14,0,0,1,0,15517.4,15461.2,21034,0,CPS
29,12,0,0,1,0,20546.8,20153.7,23455.9,0,CPS
28,16,0,0,1,0,5092.13,23875.7,25564.7,0,CPS
30,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,12,0,0,1,0,24102.9,24087,25564.7,0,CPS
36,12,1,0,1,0,23656.2,25243.6,25564.7,0,CPS
42,12,0,0,1,0,11865.3,17632.9,0,0,CPS
43,15,0,0,1,0,4400.51,6486.34,0,0,CPS
20,13,0,0,0,0,2051.35,3118.74,15856,0,CPS
18,11,0,0,0,1,0,1480.6,10805.1,0,CPS
25,12,0,0,1,0,13975.5,16426.2,0,0,CPS
44,0,0,1,1,1,11207,18841.3,10639.6,0,CPS
19,11,0,1,0,1,0,0,8708.24,0,CPS
16,9,0,1,0,1,0,0,4974.03,0,CPS
44,12,0,0,0,0,25862.3,25243.6,8232.42,0,CPS
25,12,0,0,1,0,19837.6,12489.3,23798.8,0,CPS
44,12,0,0,1,0,24686.8,25243.6,25564.7,0,CPS
30,9,0,0,1,1,10856.3,10425,9175.2,0,CPS
30,8,0,0,1,1,16726.3,25243.6,25564.7,0,CPS
41,12,0,0,1,0,19430.1,18605,25564.7,0,CPS
21,9,0,0,1,1,8614.9,11542.2,14666.4,0,CPS
49,7,1,0,0,1,3469.86,3720.29,4792.27,0,CPS
44,10,0,0,1,1,19753.3,19117.1,13802,0,CPS
19,12,0,0,0,0,5879.76,8595.34,13525.6,0,CPS
23,9,0,0,1,1,9455.42,11228.9,19375.9,0,CPS
19,12,0,1,0,0,1058,0,8923.99,0,CPS
38,12,0,0,1,0,25744.8,19570,16631.8,0,CPS
44,12,0,0,1,0,23289.8,17758.2,25564.7,0,CPS
16,10,0,0,0,1,1091.31,1430.47,11511.5,0,CPS
34,15,0,0,1,0,21783.1,22056.8,20822.7,0,CPS
46,4,1,0,0,1,9894.3,9590.76,9872.69,0,CPS
41,12,0,0,1,0,15147.1,8806.6,0,0,CPS
17,8,0,0,0,1,2462.8,7080.73,25564.7,0,CPS
43,12,0,0,1,0,18082.1,18080.5,19358.2,0,CPS
23,16,0,0,0,0,9414.28,15926.7,12649.3,0,CPS
37,17,0,0,1,0,20625.2,19990.7,23194.4,0,CPS
20,7,0,0,1,1,1880.9,4058.66,2860.88,0,CPS
24,16,1,0,0,0,7206.18,10117.1,22353.6,0,CPS
33,11,0,0,0,1,489.817,0,0,0,CPS
20,12,0,0,1,0,9872.75,9039.34,25360.7,0,CPS
34,12,0,0,1,0,135.189,0,0,0,CPS
23,13,0,0,1,0,16318.7,13166,24258.4,0,CPS
27,18,0,0,1,0,1861.3,20409.7,25564.7,0,CPS
46,9,0,0,1,1,16530.3,12546.6,12879.9,0,CPS
23,12,0,0,1,0,19530,18542.4,12946.4,0,CPS
48,7,0,0,1,1,22314.1,23000.3,22127.5,0,CPS
33,18,0,0,1,0,0,0,0,0,CPS
55,7,0,0,1,1,17584.4,12362.2,15383.1,0,CPS
45,12,0,0,1,0,21504.9,18913,12646.4,0,CPS
52,8,0,0,1,1,20135.4,20440.1,21495,0,CPS
19,12,0,0,0,0,10084.3,7351.06,17174.1,0,CPS
25,12,0,0,1,0,19772.9,22337.8,21140.4,0,CPS
41,8,0,0,1,1,17868.5,9995.37,11440.6,0,CPS
22,12,0,0,0,0,4359.37,0,667.932,0,CPS
19,8,0,0,0,1,8583.55,1478.81,10283.5,0,CPS
32,12,0,0,1,0,24020.6,25243.6,25564.7,0,CPS
30,11,0,0,1,1,16207,17545.2,18161.3,0,CPS
23,12,1,0,0,0,11297.1,12568.1,14251.2,0,CPS
16,8,0,0,0,1,0,1267.55,7376.81,0,CPS
20,11,0,0,1,1,1918.12,2160.92,9546.11,0,CPS
35,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
48,12,0,0,1,0,22374.8,23487.2,24450.5,0,CPS
18,11,0,0,0,1,2259.03,0,4817.39,0,CPS
53,7,0,0,1,1,0,10405.3,2704.24,0,CPS
46,12,0,0,1,0,25862.3,13205.4,24796.2,0,CPS
19,12,0,0,0,0,3291.57,12303.1,19260.7,0,CPS
50,5,1,0,1,1,411.446,0,9166.34,0,CPS
29,12,0,0,1,0,495.694,2477.81,6906.89,0,CPS
27,9,0,0,1,1,4435.78,5655.63,2852.01,0,CPS
36,18,0,0,1,0,9261.45,6688.65,12743.9,0,CPS
50,18,0,0,1,0,23203.6,25243.6,25564.7,0,CPS
25,16,0,0,1,0,14506.4,16918.6,18885.3,0,CPS
32,9,0,0,1,1,18701.2,17251.6,24112.1,0,CPS
24,12,0,0,1,0,20396,19854.7,22656.5,0,CPS
29,12,0,0,1,0,18466.1,20578,22598.9,0,CPS
29,12,0,0,1,0,1108.94,7426.26,0,0,CPS
25,12,0,0,1,0,22045.7,20015.8,23023,0,CPS
34,18,0,0,1,0,20709.4,21251.1,20537.4,0,CPS
29,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
32,12,0,0,1,0,11161.9,13128.4,0,0,CPS
50,12,1,0,1,0,8140.75,0,8081.69,0,CPS
41,9,1,0,1,1,15599.7,20357.8,12680.4,0,CPS
32,18,0,0,0,0,932.611,968.565,14966.4,0,CPS
23,12,0,0,0,0,1918.12,9374.13,0,0,CPS
23,16,0,0,0,0,9449.54,18807.3,335.444,0,CPS
21,12,0,0,0,0,7325.7,1767.05,14434.4,0,CPS
16,8,0,0,0,1,1643.82,2148.39,7769.89,0,CPS
35,13,0,0,1,0,11207,11637.1,13114.8,0,CPS
23,9,0,0,1,1,13916.7,14723.6,16492.9,0,CPS
26,13,0,0,1,0,2247.28,2837.66,0,0,CPS
47,12,0,0,1,0,16218.8,11583.4,20578.8,0,CPS
17,9,0,0,0,1,562.31,179.032,263.035,0,CPS
26,12,0,0,1,0,0,0,0,0,CPS
29,16,0,1,1,0,18040.9,20499.2,6377.87,0,CPS
26,12,0,0,0,0,16162,14526.7,11975.5,0,CPS
23,17,0,0,0,0,0,4876.84,16747.1,0,CPS
23,12,0,0,0,0,975.715,1579.06,3010.13,0,CPS
29,16,0,0,1,0,18597.4,18889.7,25564.7,0,CPS
29,16,0,0,1,0,8685.43,21471.3,25564.7,0,CPS
32,10,0,0,0,1,10166.6,14179.3,1131.94,0,CPS
25,11,1,0,1,1,11434.3,15898.1,19003.6,0,CPS
26,12,0,0,1,0,17705.9,20923.5,22196.9,0,CPS
26,16,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
30,17,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
34,11,0,0,1,1,23029.2,14770.2,19318.3,0,CPS
30,16,0,0,1,0,695.54,930.968,682.71,0,CPS
28,16,0,0,0,0,16179.6,16512.2,18354.8,0,CPS
48,9,0,0,1,1,8563.96,4794.48,0,0,CPS
28,10,0,0,1,1,5158.75,8813.76,11452.4,0,CPS
39,10,0,0,1,1,0,2886,18761.2,0,CPS
42,11,0,0,1,1,1132.46,1432.26,0,0,CPS
27,12,0,0,1,0,0,0,0,0,CPS
24,14,0,0,1,0,0,18742.9,22906.2,0,CPS
43,8,0,0,1,1,20423.4,20651.4,15016.7,0,CPS
16,8,0,0,0,1,309.564,2202.1,115.263,0,CPS
22,10,1,0,0,1,1598.76,9816.34,6908.37,0,CPS
45,4,1,0,1,1,9968.75,8894.32,9111.66,0,CPS
25,12,0,0,1,0,9551.43,8726.03,9900.77,0,CPS
29,16,0,0,1,0,18765.9,18631.9,19992.2,0,CPS
24,14,0,0,1,0,20521.4,13040.7,15984.6,0,CPS
34,7,0,1,1,1,6896.62,5404.98,8396.44,0,CPS
45,12,0,0,1,0,813.096,12381.9,9686.5,0,CPS
36,12,0,0,1,0,15770.1,7014.48,8595.93,0,CPS
41,12,0,0,1,0,17139.7,18447.5,21143.3,0,CPS
51,7,0,0,1,1,15703.5,15980.4,12271,0,CPS
19,12,0,0,0,0,4351.53,5643.1,8508.75,0,CPS
49,9,0,0,1,1,877.752,905.903,0,0,CPS
20,13,0,0,0,0,0,35.8064,3536.2,0,CPS
23,16,0,0,1,0,4380.92,12691.6,14001.5,0,CPS
22,14,0,0,0,0,0,0,0,0,CPS
32,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
31,14,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
47,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
26,9,1,0,1,1,8225,24951.7,16151.5,0,CPS
32,18,0,0,1,0,25862.3,23617.9,25564.7,0,CPS
17,10,0,0,0,1,0,1512.82,868.903,0,CPS
36,7,1,0,0,1,3258.26,769.839,3570.19,0,CPS
55,11,0,0,1,1,13903,13355.8,16125,0,CPS
50,8,1,0,1,1,9947.2,2780.37,3453.45,0,CPS
24,12,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
38,8,0,0,0,1,7605.87,6860.52,7941.3,0,CPS
21,12,0,0,0,0,5717.14,898.742,3873.12,0,CPS
55,18,0,0,1,0,25862.3,25243.6,25564.7,0,CPS
22,16,1,0,0,0,2564.68,0,116.74,0,CPS
29,12,0,0,1,0,24870.9,21559.1,25564.7,0,CPS
48,8,0,0,1,1,25862.3,25243.6,25564.7,0,CPS
31,12,0,1,1,0,24600.6,21845.5,25564.7,0,CPS
54,10,1,0,0,1,16932,17409.1,10480,0,CPS
35,14,0,0,1,0,3413.04,13074.7,0,0,CPS
38,14,0,0,1,0,13558.1,11894.9,2803.25,0,CPS
49,12,0,0,1,0,11161.9,8650.84,11189.3,0,CPS
48,8,0,0,1,1,25862.3,25243.6,0,0,CPS
34,12,0,0,1,0,12594.2,11529.7,11811.5,0,CPS
16,9,0,0,0,1,0,134.274,141.862,0,CPS
50,12,0,0,1,0,0,0,0,0,CPS
34,12,0,0,1,0,8855.89,17206.8,20565.5,0,CPS
28,16,1,0,1,0,1379.32,0,0,0,CPS
25,14,0,0,1,0,9859.03,17491.4,25564.7,0,CPS
43,12,0,0,1,0,22596.2,25243.6,21577.8,0,CPS
