user_id,total_sessions_before_idle,sessions_in_last_30d_before_idle,days_idle,last_paid_plan,favorite_category,account_age_years,device_type,acquisition_channel,comeback_trigger_campaign,made_repeat_purchase_in_7d,used_new_feature_in_7d,churn_within_30d
2093,11,1,180,Paid,Electronics,4.13,Desktop,Paid,0,0,0,0
2094,94,18,164,Free,Electronics,1.06,Desktop,Organic,0,0,1,0
2095,31,4,121,Free,Electronics,0.61,Mobile,Paid,0,0,1,1
2096,65,5,60,Paid,Groceries,1.03,Mobile,Organic,0,1,0,0
2097,12,1,131,Free,Sports,2.26,Mobile,Organic,1,0,1,0
2098,8,1,353,Free,Fashion,0.67,Mobile,Organic,0,0,1,1
2099,76,9,218,Paid,Groceries,3.97,Desktop,Paid,0,0,0,0
2100,49,9,120,Free,Electronics,2.24,Mobile,Organic,1,0,1,0
2101,14,2,237,Free,Sports,4.55,Mobile,Referral,0,0,0,0
2102,14,1,60,Paid,Electronics,0.75,Mobile,Paid,0,1,0,0
2103,103,15,231,Paid,Fashion,1.69,Mobile,Paid,1,1,0,0
2104,11,1,243,Free,Books,2.74,Desktop,Referral,0,0,0,0
2105,172,14,181,Free,Fashion,2.6,Mobile,Organic,0,0,1,0
2106,14,2,100,Paid,Fashion,1.22,Mobile,Paid,0,1,0,0
2107,63,5,130,Paid,Groceries,5.97,Mobile,Organic,0,1,0,0
2108,24,1,322,Free,Groceries,2.06,Mobile,Referral,0,0,1,1
2109,61,7,115,Free,Books,4.47,Mobile,Paid,0,0,0,0
2110,20,2,100,Free,Groceries,1.71,Mobile,Paid,0,0,0,0
2111,29,4,134,Paid,Books,5.33,Mobile,Organic,0,0,0,0
2112,35,3,60,Paid,Books,2.63,Desktop,Organic,0,1,0,0
2113,13,1,92,Paid,Books,5.45,Mobile,Organic,0,0,0,0
2114,70,9,60,Paid,Groceries,2.38,Mobile,Paid,0,0,0,0
2115,20,1,177,Free,Fashion,0.55,Desktop,Organic,1,1,0,0
2116,27,2,230,Free,Electronics,3.34,Desktop,Organic,0,0,0,0
2117,13,1,68,Paid,Electronics,3.39,Desktop,Paid,0,1,0,1
2118,3,1,95,Paid,Electronics,1.16,Mobile,Referral,0,1,0,0
2119,28,3,334,Free,Groceries,1.79,Mobile,Organic,0,0,0,0
2120,370,54,96,Free,Electronics,4.81,Mobile,Referral,1,0,1,0
2121,73,9,294,Paid,Fashion,0.7,Mobile,Organic,0,1,0,0
2122,33,5,60,Free,Electronics,3.19,Desktop,Organic,0,0,1,0
2123,26,3,161,Free,Fashion,3.42,Mobile,Referral,0,0,0,0
2124,34,3,157,Paid,Groceries,4.29,Desktop,Organic,0,0,1,0
2125,58,3,153,Paid,Books,0.71,Mobile,Referral,1,0,0,0
2126,11,1,122,Free,Groceries,3.72,Mobile,Organic,0,0,0,1
2127,101,8,60,Paid,Electronics,0.52,Mobile,Referral,0,1,0,0
2128,68,6,82,Free,Sports,1.96,Mobile,Organic,1,0,0,0
2129,68,11,123,Free,Sports,3.25,Desktop,Paid,0,0,0,0
2130,52,4,137,Free,Groceries,5.51,Mobile,Referral,0,0,0,0
2131,34,4,140,Paid,Sports,1.2,Mobile,Organic,0,1,0,0
2132,65,4,183,Paid,Books,1.43,Desktop,Organic,0,0,0,0
2133,60,6,99,Paid,Sports,4.18,Desktop,Organic,0,0,0,0
2134,24,4,77,Paid,Groceries,2.56,Desktop,Referral,0,0,0,0
2135,19,3,60,Free,Sports,3.93,Mobile,Organic,1,0,0,0
2136,37,7,364,Free,Books,5.99,Desktop,Paid,1,0,1,0
2137,156,21,198,Free,Groceries,5.93,Desktop,Paid,0,0,1,0
2138,10,1,132,Free,Books,2.45,Mobile,Referral,0,0,0,0
2139,8,1,63,Paid,Electronics,3.27,Mobile,Organic,1,1,0,0
2140,40,3,60,Paid,Electronics,5.48,Desktop,Referral,1,1,1,0
2141,35,2,100,Paid,Sports,1.01,Desktop,Organic,0,0,0,1
2142,40,3,125,Free,Fashion,2.99,Desktop,Paid,0,0,0,0
2143,43,5,60,Free,Books,2.58,Mobile,Organic,0,0,0,0
2144,27,1,227,Free,Electronics,2.12,Mobile,Organic,0,0,1,1
2145,147,28,97,Free,Electronics,5.97,Mobile,Referral,1,0,1,0
2146,7,1,365,Free,Sports,4.53,Mobile,Organic,0,0,1,0
2147,15,1,207,Free,Sports,2.64,Mobile,Organic,1,0,1,0
2148,30,3,60,Free,Books,5.06,Mobile,Paid,0,0,0,0
2149,7,1,60,Free,Electronics,3.19,Mobile,Paid,0,0,0,0
2150,28,4,65,Free,Books,5.3,Mobile,Organic,0,0,0,0
2151,175,11,253,Free,Electronics,1.97,Mobile,Paid,0,0,0,1
2152,34,3,102,Free,Electronics,1.73,Mobile,Paid,1,0,1,0
2153,42,6,283,Free,Fashion,1.86,Mobile,Referral,0,0,0,0
2154,10,1,86,Free,Books,3.46,Mobile,Paid,1,0,0,1
2155,18,1,120,Free,Electronics,2.1,Desktop,Organic,0,0,0,0
2156,23,2,70,Free,Groceries,1.31,Mobile,Organic,0,0,0,0
2157,25,4,198,Free,Electronics,5.97,Desktop,Organic,0,0,0,0
2158,120,8,66,Free,Electronics,5.45,Desktop,Organic,0,0,1,0
2159,58,10,232,Paid,Fashion,3.99,Mobile,Organic,0,0,0,0
2160,11,1,159,Paid,Sports,5.4,Desktop,Referral,1,1,0,0
2161,43,4,158,Paid,Books,5.65,Mobile,Referral,0,0,0,0
2162,55,5,358,Free,Fashion,4.22,Mobile,Organic,0,0,1,0
2163,104,11,60,Free,Books,3.35,Mobile,Organic,0,0,1,0
2164,161,12,86,Paid,Sports,5.35,Mobile,Organic,0,0,0,0
2165,12,1,100,Free,Groceries,3.62,Mobile,Organic,1,0,1,0
2166,15,1,60,Paid,Groceries,1.2,Mobile,Referral,1,1,0,0
2167,10,1,60,Free,Fashion,2.52,Mobile,Paid,0,0,0,0
2168,27,3,60,Free,Groceries,2.95,Mobile,Referral,1,0,1,0
2169,53,4,91,Paid,Groceries,5.64,Mobile,Paid,0,0,0,0
2170,89,16,78,Free,Books,4.13,Mobile,Paid,0,0,1,0
2171,31,5,163,Free,Sports,5.31,Desktop,Paid,0,1,0,0
2172,25,4,60,Free,Electronics,4.67,Mobile,Organic,0,1,1,0
2173,39,5,60,Free,Fashion,2.2,Mobile,Organic,1,0,1,0
2174,15,2,60,Free,Sports,4.45,Mobile,Referral,1,0,1,0
2175,268,38,204,Free,Books,1.57,Mobile,Organic,0,0,1,0
2176,7,1,116,Paid,Fashion,2.74,Mobile,Organic,0,1,0,0
2177,40,6,201,Paid,Electronics,4.93,Desktop,Paid,1,1,0,0
2178,251,35,60,Free,Sports,3.87,Mobile,Organic,1,0,1,0
2179,34,1,204,Paid,Fashion,5.04,Desktop,Paid,0,1,0,0
2180,28,5,365,Free,Fashion,1.9,Desktop,Organic,0,0,1,0
2181,24,2,311,Free,Electronics,4.62,Mobile,Referral,1,0,1,1
2182,28,3,348,Paid,Sports,1.61,Desktop,Organic,0,1,0,0
2183,131,14,146,Paid,Sports,3.5,Mobile,Organic,1,1,0,0
2184,4,1,60,Paid,Books,2.88,Desktop,Organic,0,0,0,0
2185,154,26,60,Free,Books,3.56,Mobile,Organic,1,0,1,0
2186,8,1,217,Free,Electronics,1.25,Mobile,Paid,0,1,0,1
2187,26,4,156,Paid,Fashion,2.49,Desktop,Referral,1,1,0,0
2188,22,2,236,Free,Groceries,4.17,Mobile,Paid,0,0,0,0
2189,60,10,84,Paid,Fashion,3.57,Desktop,Organic,1,1,0,0
2190,7,1,245,Free,Books,3.52,Mobile,Organic,0,1,1,1
2191,53,5,98,Paid,Books,3.31,Mobile,Organic,0,0,0,0
2192,251,12,189,Free,Fashion,5.69,Mobile,Paid,1,1,1,0
2193,9,1,299,Free,Books,5.64,Desktop,Organic,1,0,1,1
2194,41,3,99,Free,Books,2.48,Mobile,Paid,1,0,0,0
2195,18,3,138,Paid,Groceries,2.44,Mobile,Organic,0,0,0,0
2196,51,7,101,Paid,Fashion,3.55,Mobile,Organic,0,1,0,0
2197,34,4,186,Free,Electronics,1.03,Desktop,Referral,0,0,0,0
2198,18,1,179,Paid,Books,2.17,Mobile,Referral,1,0,0,0
2199,54,5,60,Free,Sports,1.77,Mobile,Organic,0,0,0,0
2200,202,19,273,Free,Fashion,1.73,Mobile,Organic,1,0,1,0
2201,28,2,60,Free,Sports,4.01,Mobile,Paid,1,0,1,0
2202,69,10,308,Free,Groceries,2.61,Desktop,Paid,0,0,1,0
2203,10,1,198,Free,Groceries,1.44,Mobile,Referral,1,0,0,0
2204,13,1,85,Free,Fashion,5.38,Desktop,Organic,0,0,0,0
2205,54,7,103,Paid,Electronics,5.31,Mobile,Organic,1,1,0,0
2206,147,28,238,Paid,Fashion,5.24,Mobile,Organic,1,1,1,0
2207,48,8,106,Paid,Electronics,2.65,Mobile,Paid,0,0,0,0
2208,25,3,207,Free,Sports,0.81,Desktop,Paid,0,0,0,0
2209,34,6,308,Paid,Fashion,1.09,Mobile,Paid,1,1,1,0
2210,10,1,295,Paid,Books,2.02,Mobile,Referral,1,0,0,0
2211,61,3,114,Free,Fashion,1.71,Mobile,Organic,0,0,1,0
2212,81,15,179,Paid,Groceries,5.31,Desktop,Paid,1,1,0,0
2213,22,3,107,Free,Fashion,5.92,Mobile,Referral,1,0,0,0
2214,21,3,259,Free,Fashion,4.99,Desktop,Referral,1,0,1,0
2215,44,6,60,Free,Electronics,4.51,Mobile,Organic,0,0,0,0
2216,22,1,60,Free,Groceries,3.74,Mobile,Paid,0,0,0,0
2217,31,1,226,Paid,Fashion,4.73,Mobile,Paid,0,1,0,0
2218,271,22,60,Free,Fashion,5.71,Mobile,Paid,0,0,1,0
2219,26,4,71,Free,Fashion,3.81,Desktop,Organic,1,0,0,0
2220,24,3,87,Paid,Sports,1.35,Mobile,Paid,0,0,0,1
2221,18,1,198,Paid,Books,1.4,Mobile,Paid,1,1,0,0
2222,70,6,138,Paid,Groceries,3.71,Mobile,Organic,1,0,0,0
2223,28,4,73,Free,Groceries,2.33,Mobile,Organic,0,0,0,0
2224,18,2,60,Free,Fashion,5.51,Desktop,Organic,0,0,0,0
2225,125,17,95,Paid,Books,3.86,Desktop,Paid,0,0,0,0
2226,137,7,117,Free,Fashion,4.22,Mobile,Paid,1,0,1,0
2227,19,2,365,Free,Electronics,0.53,Mobile,Organic,0,0,0,1
2228,6,1,60,Free,Books,3.24,Mobile,Paid,1,1,0,0
2229,91,15,171,Free,Books,2.87,Desktop,Organic,0,0,0,0
2230,17,1,138,Free,Fashion,4.38,Desktop,Organic,0,0,0,0
2231,74,5,145,Free,Fashion,2.6,Desktop,Organic,0,0,0,0
2232,5,1,60,Free,Groceries,5.87,Mobile,Organic,0,0,0,0
2233,81,4,219,Free,Groceries,4.19,Mobile,Paid,0,0,1,0
2234,10,1,162,Free,Fashion,4.13,Mobile,Referral,0,1,0,0
2235,69,5,60,Free,Fashion,5.56,Mobile,Organic,0,0,1,0
2236,34,5,60,Paid,Sports,5.97,Mobile,Referral,0,0,0,0
2237,13,2,194,Paid,Groceries,1.59,Mobile,Paid,1,1,0,0
2238,23,4,83,Free,Sports,4.96,Mobile,Organic,0,0,1,0
2239,66,10,166,Free,Electronics,1.39,Mobile,Organic,0,0,0,0
2240,37,3,242,Free,Books,3.01,Mobile,Paid,0,0,1,0
2241,60,4,365,Free,Fashion,1.05,Mobile,Paid,0,0,0,0
2242,239,39,359,Free,Books,3.93,Desktop,Organic,1,1,1,0
2243,7,1,365,Free,Fashion,3.08,Mobile,Organic,0,0,1,1
2244,167,31,284,Paid,Fashion,3.96,Desktop,Referral,1,1,0,0
2245,37,6,62,Paid,Fashion,4.23,Mobile,Organic,0,1,0,0
2246,14,2,77,Free,Groceries,3.91,Desktop,Referral,0,0,1,0
2247,9,1,210,Free,Books,2.12,Mobile,Organic,1,1,1,0
2248,28,4,112,Paid,Books,5.1,Mobile,Organic,0,0,0,0
2249,84,5,169,Free,Sports,3.53,Mobile,Organic,0,0,1,0
2250,30,2,121,Paid,Groceries,3.19,Desktop,Organic,0,0,0,0
2251,151,17,93,Free,Books,5.93,Mobile,Organic,0,0,1,0
2252,8,1,60,Paid,Sports,2.06,Mobile,Organic,0,0,1,0
2253,33,3,83,Paid,Books,3.4,Desktop,Paid,1,1,0,0
2254,10,1,87,Paid,Fashion,4.25,Mobile,Organic,1,1,0,0
2255,48,6,71,Free,Sports,1.19,Mobile,Paid,1,0,0,0
2256,81,8,162,Free,Fashion,2.45,Desktop,Referral,1,0,0,0
2257,22,1,249,Free,Books,4.91,Desktop,Referral,1,0,0,0
2258,3,1,107,Paid,Electronics,1.8,Mobile,Organic,0,0,0,0
2259,41,7,186,Free,Books,3.21,Desktop,Paid,0,0,0,1
2260,52,2,219,Free,Books,3.97,Mobile,Paid,1,0,1,0
2261,50,6,154,Free,Fashion,4.19,Mobile,Organic,0,0,0,0
2262,114,17,227,Free,Books,4.51,Desktop,Organic,0,0,1,0
2263,12,1,79,Free,Groceries,5.26,Mobile,Organic,0,0,0,0
2264,66,6,185,Free,Electronics,2.66,Mobile,Paid,1,0,0,0
2265,110,18,158,Free,Electronics,4.39,Desktop,Referral,0,0,1,0
2266,6,1,288,Free,Electronics,4.53,Mobile,Referral,0,0,1,0
2267,46,3,188,Paid,Groceries,2.15,Mobile,Paid,1,1,0,0
2268,21,2,60,Paid,Groceries,5.82,Mobile,Organic,0,0,0,0
2269,31,2,75,Paid,Sports,5.26,Mobile,Referral,0,0,0,0
2270,47,6,235,Free,Fashion,2.09,Mobile,Paid,1,0,1,0
2271,21,3,300,Paid,Fashion,4.21,Mobile,Organic,0,1,0,0
2272,17,1,239,Free,Fashion,4.45,Desktop,Referral,0,0,0,0
2273,35,3,147,Free,Fashion,2.87,Desktop,Organic,1,0,0,0
2274,12,1,144,Free,Books,5.25,Mobile,Organic,0,0,1,0
2275,12,1,257,Free,Sports,4.3,Mobile,Paid,0,0,0,0
2276,66,4,67,Free,Electronics,4.12,Mobile,Referral,1,0,0,0
2277,11,1,182,Paid,Sports,1.71,Mobile,Organic,0,0,0,0
2278,65,9,67,Free,Fashion,2.74,Mobile,Paid,0,0,0,0
2279,53,6,173,Free,Sports,2.89,Mobile,Organic,0,0,1,0
2280,6,1,154,Free,Fashion,4.54,Mobile,Paid,0,0,0,1
2281,17,1,178,Free,Sports,3.9,Mobile,Organic,0,0,0,0
2282,110,19,176,Free,Fashion,0.97,Desktop,Referral,1,1,1,0
2283,13,1,101,Free,Sports,2.19,Mobile,Referral,0,0,1,0
2284,21,1,123,Paid,Fashion,3.1,Mobile,Organic,0,1,0,0
2285,53,8,80,Free,Electronics,4.55,Mobile,Referral,0,0,1,0
2286,73,4,157,Free,Books,4.59,Mobile,Referral,1,0,1,0
2287,26,5,71,Paid,Electronics,3.2,Mobile,Organic,0,1,0,0
2288,19,2,259,Paid,Groceries,1.14,Mobile,Referral,0,1,1,0
2289,138,23,132,Paid,Sports,2.11,Mobile,Referral,0,0,1,0
2290,189,26,358,Paid,Books,1.9,Desktop,Organic,0,0,0,0
2291,89,14,137,Free,Groceries,4.8,Desktop,Organic,0,0,1,0
2292,37,4,60,Free,Fashion,1.49,Mobile,Organic,0,0,1,0
2293,15,2,264,Paid,Books,3.06,Mobile,Organic,1,0,0,0
2294,15,2,266,Paid,Books,4.19,Mobile,Organic,0,1,0,0
2295,56,10,102,Free,Sports,5.81,Mobile,Organic,0,0,0,0
2296,51,2,130,Free,Electronics,6.0,Mobile,Referral,0,0,1,0
2297,135,8,77,Paid,Groceries,5.74,Mobile,Paid,0,0,0,0
2298,64,9,295,Free,Fashion,4.45,Mobile,Referral,0,0,0,0
2299,8,1,185,Free,Electronics,4.61,Mobile,Referral,0,0,0,0
2300,95,14,77,Free,Electronics,4.68,Mobile,Organic,0,0,0,0
2301,13,1,60,Paid,Electronics,5.24,Mobile,Paid,0,0,0,0
2302,23,3,147,Paid,Electronics,5.73,Desktop,Organic,0,0,0,0
2303,43,5,96,Free,Fashion,2.95,Desktop,Paid,1,0,0,0
2304,244,16,60,Free,Groceries,2.79,Mobile,Organic,0,0,1,0
2305,743,140,60,Free,Fashion,3.03,Mobile,Organic,0,0,1,0
2306,61,10,194,Free,Sports,4.13,Mobile,Organic,0,0,0,0
2307,28,4,60,Free,Fashion,4.76,Mobile,Paid,1,0,0,0
2308,57,8,334,Free,Fashion,5.29,Mobile,Referral,0,0,1,0
2309,81,4,76,Free,Books,3.01,Mobile,Organic,1,0,0,0
2310,25,3,121,Paid,Books,2.5,Mobile,Paid,1,1,0,0
2311,200,32,105,Paid,Books,5.91,Mobile,Paid,1,0,1,0
2312,42,3,153,Free,Books,1.78,Desktop,Organic,0,0,1,0
2313,55,7,157,Free,Electronics,1.72,Mobile,Referral,1,0,1,0
2314,65,12,69,Paid,Groceries,4.43,Mobile,Organic,0,1,0,0
2315,51,8,167,Free,Books,1.49,Mobile,Organic,0,0,1,0
2316,77,10,107,Paid,Electronics,2.7,Mobile,Organic,0,0,0,0
2317,18,1,79,Free,Groceries,2.11,Mobile,Paid,1,0,0,0
2318,19,2,197,Paid,Groceries,1.43,Desktop,Organic,0,0,0,0
2319,12,1,121,Paid,Electronics,3.69,Desktop,Organic,0,0,0,0
2320,52,7,292,Paid,Groceries,2.55,Mobile,Referral,1,1,0,0
2321,73,11,62,Paid,Sports,3.04,Mobile,Organic,0,0,1,0
2322,53,4,60,Paid,Books,1.58,Mobile,Organic,1,1,1,0
2323,177,22,168,Free,Fashion,4.72,Desktop,Referral,1,1,1,0
2324,33,4,63,Free,Sports,2.23,Desktop,Paid,0,0,0,1
2325,65,4,60,Free,Fashion,2.38,Mobile,Organic,0,0,0,0
2326,12,1,60,Paid,Fashion,1.89,Desktop,Organic,0,0,0,0
2327,23,2,266,Paid,Electronics,2.89,Mobile,Paid,0,0,0,0
2328,67,3,365,Free,Groceries,3.05,Mobile,Paid,1,0,1,0
2329,78,6,188,Free,Sports,3.41,Mobile,Referral,1,1,0,0
2330,25,3,60,Paid,Books,5.82,Mobile,Paid,1,1,0,0
2331,31,4,60,Free,Sports,5.48,Desktop,Paid,1,0,1,0
2332,8,1,365,Free,Fashion,3.85,Mobile,Organic,1,0,1,1
2333,24,4,87,Paid,Fashion,0.71,Desktop,Organic,1,1,0,0
2334,81,9,346,Free,Books,3.87,Desktop,Paid,0,0,0,0
2335,59,8,228,Free,Sports,0.99,Desktop,Organic,0,0,1,0
2336,55,3,291,Free,Books,4.41,Mobile,Referral,0,0,1,0
2337,35,3,313,Free,Fashion,2.65,Desktop,Paid,0,0,0,0
2338,34,4,136,Free,Fashion,5.11,Mobile,Organic,1,1,1,0
2339,18,1,132,Free,Fashion,5.68,Desktop,Paid,0,1,1,0
2340,67,5,116,Free,Electronics,2.79,Mobile,Paid,0,0,1,0
2341,51,4,149,Free,Fashion,3.03,Mobile,Paid,1,1,0,0
2342,55,6,344,Free,Sports,3.75,Desktop,Paid,0,1,1,0
2343,20,1,271,Free,Books,1.58,Desktop,Paid,0,0,1,0
2344,4,1,122,Paid,Groceries,5.6,Desktop,Referral,0,1,0,0
2345,100,15,144,Free,Fashion,2.88,Mobile,Referral,0,0,1,0
2346,21,1,61,Paid,Fashion,1.42,Mobile,Organic,1,1,0,0
2347,14,1,286,Paid,Books,4.7,Mobile,Referral,0,0,0,1
2348,67,4,101,Free,Sports,1.71,Mobile,Referral,0,0,0,0
2349,23,4,107,Paid,Books,1.29,Mobile,Paid,1,0,0,0
2350,96,6,99,Free,Sports,3.6,Mobile,Paid,0,0,1,0
2351,62,7,242,Paid,Groceries,4.19,Desktop,Paid,1,1,0,0
2352,66,8,173,Free,Fashion,3.63,Desktop,Organic,0,0,0,0
2353,9,1,60,Paid,Fashion,4.11,Mobile,Organic,0,1,0,0
2354,112,20,122,Free,Groceries,1.14,Mobile,Referral,0,0,1,0
2355,44,3,60,Paid,Electronics,3.12,Mobile,Paid,1,1,0,0
2356,23,1,365,Free,Electronics,2.46,Mobile,Organic,0,0,1,0
2357,39,4,60,Paid,Electronics,5.85,Desktop,Organic,0,0,0,0
2358,6,1,60,Free,Electronics,0.77,Mobile,Organic,1,0,0,0
2359,50,9,60,Paid,Sports,2.14,Mobile,Referral,0,1,0,0
2360,12,1,281,Free,Fashion,5.68,Mobile,Paid,0,1,0,0
2361,9,1,77,Free,Electronics,5.91,Desktop,Paid,0,0,0,0
2362,8,1,60,Paid,Books,5.04,Desktop,Organic,1,0,0,0
2363,101,10,133,Paid,Groceries,0.92,Desktop,Paid,0,0,0,0
2364,18,2,70,Free,Books,3.59,Mobile,Referral,0,0,0,1
2365,154,11,81,Paid,Sports,2.7,Mobile,Paid,0,0,0,0
2366,20,2,60,Paid,Groceries,4.94,Mobile,Organic,0,1,0,0
2367,7,1,109,Paid,Books,0.8,Mobile,Referral,0,0,0,0
2368,11,1,192,Free,Fashion,1.58,Mobile,Organic,0,0,0,0
2369,114,6,226,Free,Books,3.19,Desktop,Organic,1,1,1,0
2370,29,4,121,Paid,Groceries,1.37,Mobile,Organic,1,1,0,0
2371,20,1,143,Free,Groceries,4.31,Mobile,Organic,1,0,0,0
2372,39,4,120,Free,Sports,5.01,Desktop,Organic,0,1,0,0
2373,55,9,144,Free,Books,4.37,Mobile,Paid,1,0,0,0
2374,102,7,276,Free,Books,2.92,Mobile,Organic,0,0,1,0
2375,141,13,313,Paid,Fashion,5.33,Mobile,Referral,1,1,1,0
2376,24,1,60,Paid,Fashion,1.26,Desktop,Organic,0,1,0,0
2377,9,1,178,Free,Fashion,1.93,Mobile,Referral,0,1,0,0
2378,22,1,238,Free,Fashion,3.19,Mobile,Organic,1,0,0,0
2379,43,5,107,Free,Electronics,0.84,Desktop,Paid,0,0,1,0
2380,13,1,190,Free,Electronics,1.03,Mobile,Organic,1,0,1,0
2381,13,1,182,Free,Books,2.69,Desktop,Paid,0,0,1,0
2382,47,3,123,Paid,Books,5.69,Mobile,Referral,1,0,0,0
2383,32,5,167,Paid,Books,5.5,Mobile,Paid,0,0,0,0
2384,35,5,95,Free,Books,3.06,Mobile,Organic,0,0,0,0
2385,16,1,71,Paid,Electronics,1.28,Mobile,Organic,0,0,0,0
2386,27,5,112,Free,Sports,1.48,Mobile,Organic,1,0,0,0
2387,14,2,119,Paid,Fashion,2.58,Mobile,Organic,1,0,0,0
2388,81,7,107,Free,Sports,1.66,Mobile,Referral,1,1,1,0
2389,94,8,60,Paid,Electronics,0.96,Mobile,Organic,1,1,1,0
2390,6,1,122,Free,Books,4.21,Mobile,Organic,0,0,0,0
2391,14,2,142,Free,Fashion,3.7,Desktop,Organic,0,1,0,0
2392,8,1,264,Free,Fashion,2.1,Mobile,Organic,0,0,0,0
2393,18,3,207,Free,Electronics,4.78,Mobile,Referral,0,0,0,0
2394,31,1,218,Free,Groceries,4.77,Mobile,Organic,0,0,1,0
2395,8,1,64,Free,Electronics,3.2,Mobile,Organic,1,0,0,0
2396,14,1,210,Free,Books,1.03,Desktop,Paid,0,0,0,0
2397,13,2,158,Paid,Electronics,5.55,Desktop,Organic,1,1,0,0
2398,41,7,178,Free,Electronics,4.18,Desktop,Organic,0,0,1,0
2399,36,3,60,Paid,Sports,1.86,Mobile,Paid,0,0,0,0
2400,17,1,217,Free,Sports,3.86,Mobile,Referral,0,0,0,0
2401,40,4,160,Paid,Books,2.73,Mobile,Paid,0,0,0,0
2402,20,2,98,Paid,Fashion,3.99,Mobile,Referral,1,0,0,0
2403,26,4,106,Free,Fashion,3.11,Desktop,Paid,1,1,1,0
2404,177,9,128,Paid,Sports,3.17,Desktop,Organic,1,0,1,0
2405,127,19,135,Free,Fashion,4.55,Mobile,Organic,0,0,1,0
2406,10,1,60,Paid,Groceries,3.88,Mobile,Referral,0,0,0,0
2407,76,13,105,Free,Electronics,0.94,Mobile,Organic,1,0,1,0
2408,75,7,137,Free,Sports,0.86,Desktop,Organic,0,0,1,0
2409,11,1,187,Free,Electronics,2.18,Mobile,Referral,0,0,0,0
2410,76,7,102,Free,Electronics,2.87,Mobile,Organic,1,0,0,0
2411,155,17,60,Free,Books,2.01,Desktop,Paid,0,0,1,0
2412,11,1,165,Paid,Sports,4.08,Desktop,Paid,0,0,0,0
2413,14,2,60,Free,Sports,1.57,Mobile,Paid,1,1,0,0
2414,92,6,209,Free,Groceries,4.37,Mobile,Organic,1,0,0,0
2415,44,4,279,Free,Groceries,4.75,Desktop,Paid,0,0,0,0
2416,58,8,101,Free,Books,1.18,Mobile,Organic,1,0,0,0
2417,47,6,189,Free,Groceries,4.08,Desktop,Paid,1,0,0,0
2418,49,8,129,Paid,Sports,5.79,Mobile,Paid,0,1,0,0
2419,9,1,64,Free,Books,1.56,Desktop,Referral,1,0,0,0
2420,95,6,263,Free,Books,5.5,Desktop,Organic,0,1,1,0
2421,107,16,60,Free,Books,3.83,Desktop,Referral,0,0,1,0
2422,27,2,145,Free,Books,3.75,Mobile,Paid,1,0,1,0
2423,32,3,224,Paid,Sports,0.79,Mobile,Paid,0,1,1,0
2424,8,1,261,Free,Electronics,4.62,Mobile,Organic,0,0,0,0
2425,56,4,256,Free,Fashion,3.13,Desktop,Organic,1,0,1,1
2426,59,6,67,Free,Books,4.47,Mobile,Paid,1,0,0,0
2427,32,6,137,Free,Fashion,4.95,Mobile,Referral,1,0,1,0
2428,102,7,162,Free,Books,3.38,Mobile,Organic,1,0,1,0
2429,24,1,84,Free,Sports,1.95,Desktop,Referral,0,0,0,0
2430,59,10,365,Paid,Books,1.28,Desktop,Paid,1,1,1,0
2431,12,1,167,Free,Sports,1.38,Desktop,Referral,0,0,1,1
2432,33,4,91,Free,Fashion,5.27,Mobile,Organic,0,0,1,0
2433,28,2,60,Free,Sports,1.18,Desktop,Paid,0,0,0,1
2434,42,3,60,Free,Books,2.62,Mobile,Referral,1,0,1,0
2435,23,1,361,Free,Fashion,2.34,Desktop,Referral,0,0,0,1
2436,30,2,136,Paid,Books,5.26,Mobile,Paid,0,0,0,0
2437,76,6,60,Paid,Sports,3.13,Mobile,Organic,0,0,0,0
2438,22,1,65,Free,Fashion,5.98,Mobile,Paid,0,1,0,0
2439,7,1,272,Free,Books,4.55,Mobile,Organic,1,0,0,0
2440,191,24,197,Free,Sports,5.18,Mobile,Organic,0,0,1,0
2441,132,12,60,Free,Fashion,1.04,Mobile,Organic,0,0,1,0
2442,10,1,114,Paid,Books,1.89,Mobile,Organic,0,1,0,0
2443,67,12,60,Paid,Books,1.24,Mobile,Paid,0,0,0,0
2444,21,1,114,Paid,Electronics,3.05,Mobile,Paid,1,1,0,1
2445,44,8,211,Free,Books,4.45,Desktop,Organic,0,0,1,0
2446,45,7,60,Free,Fashion,1.43,Desktop,Paid,0,0,1,0
2447,27,3,81,Paid,Groceries,1.22,Desktop,Organic,0,1,0,0
2448,16,2,62,Paid,Fashion,3.88,Mobile,Organic,0,1,0,0
2449,17,1,60,Paid,Electronics,1.77,Desktop,Paid,0,1,1,0
2450,14,1,365,Free,Books,3.14,Desktop,Organic,0,0,1,1
2451,15,2,79,Free,Electronics,0.78,Mobile,Paid,1,0,0,1
2452,31,5,60,Free,Electronics,4.24,Mobile,Organic,0,0,0,0
2453,17,2,143,Free,Groceries,3.48,Mobile,Paid,1,0,0,1
2454,66,10,127,Free,Sports,4.06,Mobile,Organic,0,1,1,0
2455,147,25,245,Paid,Sports,2.01,Desktop,Organic,0,0,1,0
2456,19,1,120,Free,Books,2.03,Mobile,Organic,0,0,1,0
2457,43,6,75,Free,Sports,4.91,Mobile,Paid,0,0,1,0
2458,55,6,168,Paid,Sports,4.45,Mobile,Organic,0,1,0,0
2459,54,3,173,Free,Electronics,3.69,Mobile,Organic,1,0,1,0
2460,36,5,106,Paid,Electronics,3.95,Desktop,Organic,0,0,0,0
